"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction","comparison"
"GO:0070585","protein localization to mitochondrion",0.0114080325050789,0.00373637778930981,0.675925925925926,3.05323314406765,11.3988855413174,6.41389025790231e-24,5.933313263216e-22,3.54989990170398e-22,"Aip/Immp1l/Pdcd5/Tomm7/Tomm5/Romo1/Hsp90aa1/Ndufa13/Timm10/Moap1/Grpel1/Timm22/Bnip3l/Fis1/Mipep/Timm13/Bcap31/Bax/Tomm22/Pink1/Trmt10b/Chchd4/Tomm40/Mterf4/Tomm20/Dnlz/Mtch1/Timm29/Hspd1/Ppp2r2b/Timm17b/Dnajc15/Timm23/Ddit3/Dnaja1/Gsk3a/Fbxw7/Pmaip1/Mff/Ywhaz/Aifm1/Bcs1l/Bbc3/Sirt4/Fkbp8/Samm50/Pmpca/Sarm1/Dusp18/Hk1/Dnm1l/Hspa4/Marchf5/Pmpcb/Tomm34/Tomm70a/Timm8a1/Timm50/Rala/Gdap1/Hk2/Bag4/Bag1/Ptpn5/Mtch2/Timm17a/Dnajc19/Akt1/Oxa1l/Grpel2/Timm9/Bid/Pam16",73,"Up","Oil - TP"
"GO:0033108","mitochondrial respiratory chain complex assembly",0.0107829348335677,0.00359799342674278,0.663461538461538,2.99693010927188,10.878314824613,5.63605227909941e-22,4.23234372911665e-20,2.53221023759414e-20,"Tmem126a/Cox16/Chchd7/Lyrm2/Ndufb11/Ndufc2/Dmac1/Ndufa5/Ndufa13/Ndufs6/Cox20/Ndufa1/Ndufs5/Sdhaf4/Sdhaf3/Tmem223/Ndufaf3/Ndufb3/Ndufs4/Ndufa12/Nubpl/Ndufb1/Ndufc1/Ndufb9/Pet100/Ndufs8/Ndufa2/Ndufaf7/Ndufb4c/Ndufb2/Ndufaf5/Chchd4/ND1/Ndufb8/Ndufb6/Ndufa3/Surf1/Uqcc2/Ndufb4/Ndufb4b/Ndufaf1/Ndufb7/Ndufaf2/ND2/Uqcc1/Tmem126b/Ndufs1/Aifm1/Coa5/Bcs1l/ND4/Samm50/Cox19/Ndufa8/Ndufaf4/Uqcc3/Ndufs7/Coa3/Ndufs3/Ndufaf6/Tfam/Sdhaf2/Acad9/Slc25a33/Ndufb10/Oxa1l/Ndufa11/Ndufa9/Ndufs2",69,"Up","Oil - TP"
"GO:0072655","establishment of protein localization to mitochondrion",0.01062666041569,0.00342501297353399,0.686868686868687,3.10266282136887,11.1745907530201,5.34882926596504e-23,4.49231279008616e-21,2.68774966439351e-21,"Aip/Immp1l/Pdcd5/Tomm7/Tomm5/Romo1/Hsp90aa1/Ndufa13/Timm10/Moap1/Grpel1/Timm22/Bnip3l/Fis1/Mipep/Timm13/Bcap31/Bax/Tomm22/Pink1/Trmt10b/Chchd4/Tomm40/Mterf4/Tomm20/Dnlz/Mtch1/Timm29/Hspd1/Ppp2r2b/Timm17b/Dnajc15/Timm23/Ddit3/Dnaja1/Gsk3a/Fbxw7/Pmaip1/Mff/Ywhaz/Aifm1/Bcs1l/Bbc3/Sirt4/Samm50/Pmpca/Dusp18/Hk1/Hspa4/Pmpcb/Tomm34/Tomm70a/Timm8a1/Timm50/Rala/Gdap1/Hk2/Bag4/Ptpn5/Mtch2/Timm17a/Dnajc19/Akt1/Oxa1l/Grpel2/Timm9/Bid/Pam16",68,"Up","Oil - TP"
"GO:0042773","ATP synthesis coupled electron transport",0.00922019065478981,0.00283687943262411,0.719512195121951,3.25011720581341,10.8799862869391,9.20641259153831e-22,6.8330850664871e-20,4.08823315570392e-20,"Coa6/Uqcrfs1/Cdk1/Ndufc2/Cox7a2/Ndufs6/Ccnb1/Chchd2/Uqcrb/Cox7b/Cox7c/Cox8a/Ndufa12/Ndufb9/Coq7/Ndufs8/Sdhd/COX2/Coq9/Uqcrc2/Pink1/COX3/Uqcrh/Uqcrq/Cycs/ND1/Park7/Cox7a2l/Ndufb8/Ndufb6/Ndufv2/Ndufaf1/Dnajc15/Cox5b/ND2/Dld/Sdha/Ndufs1/ND4L/ND4/CYTB/Ndufa8/Sdhc/Uqcc3/Sdhb/Ndufs7/Ndufs3/COX1/Ndufa7/Cox4i1/Sdhaf2/Cyc1/Uqcr10/Snca/Mtch2/Bid/Cox6a1/Uqcrc1/Ndufs2",59,"Up","Oil - TP"
"GO:0010257","NADH dehydrogenase complex assembly",0.00781372089388967,0.00224874589171424,0.769230769230769,3.4747015759674,10.6504450813796,8.44951593301758e-21,5.39332602004512e-19,3.22682566368292e-19,"Tmem126a/Lyrm2/Ndufb11/Ndufc2/Dmac1/Ndufa5/Ndufa13/Ndufs6/Ndufa1/Ndufs5/Ndufaf3/Ndufb3/Ndufs4/Ndufa12/Nubpl/Ndufb1/Ndufc1/Ndufb9/Ndufs8/Ndufa2/Ndufaf7/Ndufb4c/Ndufb2/Ndufaf5/ND1/Ndufb8/Ndufb6/Ndufa3/Ndufb4/Ndufb4b/Ndufaf1/Ndufb7/Ndufaf2/ND2/Tmem126b/Ndufs1/Aifm1/Bcs1l/ND4/Ndufa8/Ndufaf4/Ndufs7/Ndufs3/Ndufaf6/Acad9/Ndufb10/Oxa1l/Ndufa11/Ndufa9/Ndufs2",50,"Up","Oil - TP"
"GO:0032981","mitochondrial respiratory chain complex I assembly",0.00781372089388967,0.00224874589171424,0.769230769230769,3.4747015759674,10.6504450813796,8.44951593301758e-21,5.39332602004512e-19,3.22682566368292e-19,"Tmem126a/Lyrm2/Ndufb11/Ndufc2/Dmac1/Ndufa5/Ndufa13/Ndufs6/Ndufa1/Ndufs5/Ndufaf3/Ndufb3/Ndufs4/Ndufa12/Nubpl/Ndufb1/Ndufc1/Ndufb9/Ndufs8/Ndufa2/Ndufaf7/Ndufb4c/Ndufb2/Ndufaf5/ND1/Ndufb8/Ndufb6/Ndufa3/Ndufb4/Ndufb4b/Ndufaf1/Ndufb7/Ndufaf2/ND2/Tmem126b/Ndufs1/Aifm1/Bcs1l/ND4/Ndufa8/Ndufaf4/Ndufs7/Ndufs3/Ndufaf6/Acad9/Ndufb10/Oxa1l/Ndufa11/Ndufa9/Ndufs2",50,"Up","Oil - TP"
"GO:0140236","translation at presynapse",0.00687607438662291,0.0016260162601626,0.936170212765957,4.22878574777309,11.8124753179064,1.07165939704758e-25,1.22150034488477e-23,7.3082336324974e-24,"Rps27/Rpl37a/Rpl27a/Rpl27/Uba52/Rpl15/Rpl24/Rpl17/Rpl13/Rps27a/Rps5/Rps28/Rps24/Rpl23a/Rpl9/Rpl12/Rps14/Rpl23/Rps15a/Rpl13a/Rpl36/Rpl26/Rpl35a/Rpl34/Rpl10/Rpl4/Rpl32/Rps10/Rpl35/Rpl22/Rpl7/Rpl5/Rps12/Rps16/Rpl6/Rpl36a/Rpl10a/Rplp2/Rpl8/Rpl7a/Rpl38/Rpl14/Rps26/Rpl28",44,"Up","Oil - TP"
"GO:0140241","translation at synapse",0.00687607438662291,0.00166061235080436,0.916666666666667,4.14068604469448,11.6119571847405,1.0092030820733e-24,1.0224989322022e-22,6.11760865791465e-23,"Rps27/Rpl37a/Rpl27a/Rpl27/Uba52/Rpl15/Rpl24/Rpl17/Rpl13/Rps27a/Rps5/Rps28/Rps24/Rpl23a/Rpl9/Rpl12/Rps14/Rpl23/Rps15a/Rpl13a/Rpl36/Rpl26/Rpl35a/Rpl34/Rpl10/Rpl4/Rpl32/Rps10/Rpl35/Rpl22/Rpl7/Rpl5/Rps12/Rps16/Rpl6/Rpl36a/Rpl10a/Rplp2/Rpl8/Rpl7a/Rpl38/Rpl14/Rps26/Rpl28",44,"Up","Oil - TP"
"GO:0140242","translation at postsynapse",0.00687607438662291,0.00166061235080436,0.916666666666667,4.14068604469448,11.6119571847405,1.0092030820733e-24,1.0224989322022e-22,6.11760865791465e-23,"Rps27/Rpl37a/Rpl27a/Rpl27/Uba52/Rpl15/Rpl24/Rpl17/Rpl13/Rps27a/Rps5/Rps28/Rps24/Rpl23a/Rpl9/Rpl12/Rps14/Rpl23/Rps15a/Rpl13a/Rpl36/Rpl26/Rpl35a/Rpl34/Rpl10/Rpl4/Rpl32/Rps10/Rpl35/Rpl22/Rpl7/Rpl5/Rps12/Rps16/Rpl6/Rpl36a/Rpl10a/Rplp2/Rpl8/Rpl7a/Rpl38/Rpl14/Rps26/Rpl28",44,"Up","Oil - TP"
"GO:0050767","regulation of neurogenesis",0.0433725930080389,0.0170904687770282,0.469635627530364,2.5378234835979,16.42824622471,5.25202631897988e-48,1.68642565102444e-44,7.25332476894906e-45,"Slit2/Zfyve27/Id2/Trim46/Rtn4/Sema6d/Srrt/Clcn2/Trak1/Snap91/Cask/Opa1/Slc7a5/Itgb1/Megf8/Gsk3b/Draxin/Zcchc24/Ephb2/Dll4/Kdm4a/Cip2a/Prmt5/Smurf1/Sema3e/Mapk8/Vim/Per2/Plxnb1/Twf2/Mycn/Tsc2/Slitrk1/Dab1/Cux1/Golga2/Pcm1/Mbd1/Ldlr/Kifap3/Ache/Eif4g2/Prkch/Shh/Trf/Braf/Rela/Plxna3/Sgk1/Lrp2/Btg2/Fmr1/Trpv2/Mtor/Map3k13/Sh3glb1/Rgma/Adcyap1/Ulk1/Dpysl5/Sema4b/Bdnf/Limk1/Caprin2/Map2/Skil/Nin/Qki/Il6st/Trak2/Tbc1d24/Tiam1/Synj1/Prox1/D130043K22Rik/Numbl/Trp73/Notch1/Ptprf/Sema6c/Pak3/Dcx/Ptprz1/Fgf13/Gata2/Gli3/Dll1/Srf/Nkx2-2/Mapt/Jade2/L1cam/Mfn2/Ep300/Mfn1/Sema4g/Rnf6/Cd24a/Nf1/Bcl11a/Sema4c/Hey1/Vcan/Wdr62/Obsl1/Cyfip1/Vegfa/Tenm4/Numb/Sox11/Robo2/Arhgap32/Ptprd/Fstl4/Wnt5a/Sema3f/Adnp/Tnik/Plxnd1/Sema3d/Cdkl5/Baiap2/Lig4/Xrcc6/Ntrk3/Slit1/Dock7/Flt1/Spen/Bcan/Golga4/Bmpr2/Afdn/Sema5a/Arhgap4/Trp53/Notch2/Kalrn/Egfr/Hook3/Hes5/Islr2/Arhgef2/Appl2/Enpp2/Bhlhe41/Ncan/Cdkl3/Dscam/Dicer1/Rtn4r/Chd7/Csf1r/Map1b/Macf1/Tiam2/Tert/Nfatc4/Plxna4/Akap5/Nrg1/Sema3a/Fezf2/Eef2k/Robo1/Reln/Sorl1/Cit/Trim11/Serpine2/Tnfrsf1b/Cx3cr1/Thy1/B2m/Cux2/Abcc8/Dip2b/Il1rapl1/S100a10/Bhlhe40/Fxn/Daam2/Sema5b/Fgfr3/Nefl/Tnr/Pax6/Zfp488/Epha4/Trpc5/Sema7a/Casz1/Gfap/Lef1/Plxna2/Lrp1/Tgfb1/Anxa2/Nrp1/Myrf/Heyl/Lrp4/Ntn1/Kdr/Drd2/Zeb2/Ace/Mme/Il33/Rest/Man2a1/Sema3c/Oprm1/Dll3/Myc/Cxcl12/Epha7/Cdon/Fzd4/Sema3b/Nos1/Serpinf1/Wls/Bmp7/Myo5b/Tgm2/Foxg1/Bmp4/Igf1/Fn1/Crabp2/Cdh1",232,"Down","Oil - TP"
